entities,count,label
Contemporary City and Architectural Design,1,MISC
La obra de Blancafort y Reus,1,MISC
Trabajo Fin de Grado de Ciencias de la Empresa,1,MISC
‘Seguridad,1,MISC
Para elaborar este ranking,1,MISC
El diario ha valorado,1,MISC
Stella Moreno,1,MISC
Radio protección,1,MISC
Más de 100 personas docentes,1,MISC
Las personas creativas están,1,MISC
Hay que educar para la creatividad,1,MISC
"Asimismo, la catedrática",1,MISC
La ponencia de la profesora de Geografía e Historia del IES Eduardo Janeiro,1,MISC
Concluye,1,MISC
No se trata de una variable de razón,1,MISC
El profesor jubilado de la UPCT,1,MISC
"Además,,se",1,MISC
Ingeniería Civil-Máster Ingénieur Sécurité et Prévention des Risques,1,MISC
El Decano de la Facultad de Ciencias de la Empresa,1,MISC
Sécurité et Prévention des Risques,1,MISC
Taibilla,1,MISC
Las primeras iniciativas para traer agua a la Región,1,MISC
Un ejemplo cercano,1,MISC
Tendencias y Casos Prácticos,1,MISC
Entre las nuevas ideas,1,MISC
Purín run: Evasión en la balsa,1,MISC
Vaya melón!,1,MISC
Las charlas programadas,1,MISC
Cinco miembros de la Asociación de Jóvenes Investigadores de Cartagena,1,MISC
Este festival internacional,1,MISC
El concurso está,1,MISC
Ha habido un cuarto premio,1,MISC
IES San Juan Bosco de Lorca,1,MISC
‘Coq Au Vin’,1,MISC
El requisito,1,MISC
hinojo’,1,MISC
Los gerentes profundizarán,1,MISC
Web www.upct.es,1,MISC
Más información de los Cursos de Verano de la UPCT,1,MISC
La programación de los Cursos,1,MISC
La luz,1,MISC
Director de la Escuela de Telecomunicaciones,1,MISC
Los primeros clasificados,1,MISC
Telecomunicaciones”,1,MISC
Google Maps,1,MISC
Print of Science,1,MISC
Lo curioso,1,MISC
Se trata de una convocatoria nacional,1,MISC
tecnologías 5G,1,MISC
Conferencia de Rectores de las Universidades Españolas,1,MISC
El personal investigador de la Universidad Politécnica de Cartagena,1,MISC
Dentro del tema,1,MISC
Lo hacen en colaboración,1,MISC
La primera de ellas,1,MISC
EXperimentation to Transform Research Activities and Steering,1,MISC
EXTRAS,1,MISC
El técnico de la Unidad de Investigación,1,MISC
Los gerentes han profundizado,1,MISC
Se desarrolla de forma simultánea,1,MISC
Este proyecto Erasmus+,1,MISC
La siguiente fase,1,MISC
Tu lugar de encuentro”,1,MISC
Otras ideas,1,MISC
Detrás de este trabajo,1,MISC
“Amazona,1,MISC
La segunda ha estado,1,MISC
Esta exposición está,1,MISC
El ejercicio MARSEC-23,1,MISC
La revalorización de un itinerario cultural,1,MISC
La Vía Augusta,1,MISC
Excel,1,MISC
Word,1,MISC
Diseño de submarinos,1,MISC
LaTeX,1,MISC
Los cursos para esta edición,1,MISC
Estos cursos,1,MISC
Son 14,1,MISC
En la jornada de,1,MISC
Cursos de verano de la,1,MISC
Entre otras actuaciones,1,MISC
El proyecto Erasmus+InEq-SL,1,MISC
Los aspirantes,1,MISC
Los tres primeros premios,1,MISC
El jurado seleccionará,1,MISC
El agua ha anegado una de las terrazas del inmueble del siglo XVIII,1,MISC
En el edificio antiguo,1,MISC
año 2022,1,MISC
Premios a los Trabajos Fin de Grado,1,MISC
Premio Extraordinario Fin de Estudios del Máster,1,MISC
El Premio Extraordinario Fin de Estudios de Máster,1,MISC
Premio Extraordinario Fin de Estudios para el Grado,1,MISC
El galardonado con el,1,MISC
La Beca de Excelencia de la Escuela Técnica Superior de Ingeniería Agronómica,1,MISC
Padrino de Promoción,1,MISC
Máster en Ingeniería Agronómica,1,MISC
Conferencia de San Isidro,1,MISC
Un premio en formación,1,MISC
Las asignaturas,1,MISC
Comunicaciones Seguras,1,MISC
La directora del máster,1,MISC
Los alumnos disponen de un,1,MISC
NSE7,1,MISC
El máster incluye actividades síncronas semanales,1,MISC
Murcia Open Future ´23,1,MISC
Con este programa,1,MISC
Hubs de Telefónica,1,MISC
Además “permite,1,MISC
“Murcia Open Future”,1,MISC
El programa Murcia Open Future,1,MISC
Las startups,1,MISC
KickOff,1,MISC
Los trabajos finalistas que han optado a estos premios,1,MISC
Director del Negocio de Submarinos,1,MISC
El acto estuvo presidido por la Rectora,1,MISC
El objeto del concurso,1,MISC
Entre los criterios de evaluación,1,MISC
CUT OUT OF IT,1,MISC
CONQUISTA,1,MISC
CAUTIVA,1,MISC
SILOS,1,MISC
ACROSS LEIXOES,1,MISC
Los premiados,1,MISC
Premio Pladur,1,MISC
El jurado local de,1,MISC
KNR,1,MISC
ANTHOUSE,1,MISC
La Cátedra del Milho”,1,MISC
Soluciones Constructivas Pladur,1,MISC
Edición del “Concurso,1,MISC
Gerente de la UPCT,1,MISC
El gerente de la UPCT,1,MISC
Premio Fin de Grado,1,MISC
Para la prueba individual se propondrá la resolución,1,MISC
Bluetooth,1,MISC
WiFi,1,MISC
IDE,1,MISC
Agenda 2030,1,MISC
Ocho centros de Secundaria de la Región,1,MISC
Más de 200 alumnos,1,MISC
Un total de 180 estudiantes,1,MISC
Director del Negocio,1,MISC
‘Caracterización acústica,1,MISC
profundidad’,1,MISC
‘Sistema,1,MISC
La autora,1,MISC
PIB”,1,MISC
Las aguas residuales,1,MISC
El curso de formación,1,MISC
El consejero delegado de Hidrogea,1,MISC
Los dirigen,1,MISC
Prueba de Concepto’. La UPCT,1,MISC
Explotación Industrial de Resultados,1,MISC
UPCT Antonio Sánchez Kaiser,1,MISC
El catedrático de la,1,MISC
De entre los estudiantes,1,MISC
Las becas tendrán una remuneración,1,MISC
Hidrogea participará en actividades organizadas,1,MISC
Entre los emprendedores participantes,1,MISC
‘Demoday’,1,MISC
Murcia Open Futuro 2023,1,MISC
RaS,1,MISC
‘Researchers at School’,1,MISC
El proyecto Science ‘Goes to School’,1,MISC
ISABIAL,1,MISC
Divulgación de la Politécnica,1,MISC
Las solicitudes de vacunación,1,MISC
Se ha de llevar,1,MISC
La vacunación,1,MISC
En el marco de la Cátedra,1,MISC
En la última campaña,1,MISC
Esta vacunación está,1,MISC
El lunes 18 habrá vacunaciones en horario de tarde,1,MISC
DGHE,1,MISC
Docencia e Innovación del Campus,1,MISC
Obreros”,1,MISC
La parte más significativa del trabajo premiado,1,MISC
La creación de Espacio Azul UPCT,1,MISC
telescopio Euclid,1,MISC
El diario,1,MISC
`Premios Importantes´,1,MISC
La Opinión de Murcia,1,MISC
la Jornada,1,MISC
I Encuentro,1,MISC
Junta Directiva Hayet Kerras,1,MISC
Cuartel de Artillería,1,MISC
El egresado realizó en su trabajo,1,MISC
Trabajo Fin de Grado de Víctor San Bernardo,1,MISC
VET,1,MISC
Premio Mecenazgo,1,MISC
Tesis en 3 Minutos,1,MISC
El resto de finalistas,1,MISC
"Lubricants, and Surfaces",1,MISC
Eco Challenges in Tribology: New Materials,1,MISC
Cátedra de Empresa Familiar Mare Nostrum UM-UPCT,1,MISC
La tesis busca de este modo revalorizar,1,MISC
JimboFresh,1,MISC
3 Minutos,1,MISC
UPCT Tesis,1,MISC
Airbus A350,1,MISC
S80,1,MISC
CNC,1,MISC
"El 44,5% de las empresas familiares",1,MISC
Este concurso está financiado,1,MISC
Tecnología - Ministerio de Ciencia,1,MISC
Circuito de Velocidad,1,MISC
Se suman en esta edición,1,MISC
FMC Agricultural Solutions S.A.U.  Esta,1,MISC
Premio Cooperación,1,MISC
La colaboración,1,MISC
Este ingeniero es el primer doctor,1,MISC
El Premio Excelencia Profesional,1,MISC
El Premio Emprendedor,1,MISC
El Premio Mentor,1,MISC
Alumni 2023,1,MISC
Premios Consejo Social,1,MISC
FMC Agricultural Solutions S.A.U.,1,MISC
El barrio de La Concepción,1,MISC
I Encuentro Artesanal,1,MISC
Los integrantes del equipo,1,MISC
Marxadella,1,MISC
Los premios Best Engineered Car,1,MISC
El primer premio de la competición,1,MISC
Ángel Meroño.,1,MISC
Foraviler.com,1,MISC
Participan dos personas,1,MISC
La segunda parte del programa está,1,MISC
Rosa Pintos,1,MISC
relación Universidad-Empresa,1,MISC
Los oyentes,1,MISC
Hoy Cartagena’. Durante la desconexión territorial,1,MISC
programa’,1,MISC
Los emprendedores,1,MISC
La aplicación Finmetric,1,MISC
‘piel’,1,MISC
El programa se realiza en la Sala Rectoral,1,MISC
El acceso es libre para asistir,1,MISC
Familiar Mare Nostrum,1,MISC
Cátedra Empresa,1,MISC
Ingeniero electrónico ya titulado,1,MISC
En la segunda edición,1,MISC
Lloret,1,MISC
Uno de los estudiantes de la,1,MISC
PID2002-141915NB-C22,1,MISC
‘Explotacio?n cienti?fica,1,MISC
La financiación de este proyecto,1,MISC
Durante estos años,1,MISC
El proyecto acaba de comenzar y se desarrollará,1,MISC
Estudiarán,1,MISC
La planta de Torre Pacheco,1,MISC
STAEREA,1,MISC
Deben familiarizarse,1,MISC
Sin duda alguna,1,MISC
AMEFMUR,1,MISC
Asociación Murciana de la Empresa Familiar,1,MISC
La labor de conservación,1,MISC
Por lo que consideró,1,MISC
Un excelente indicador del buen estado,1,MISC
Durante 2016,1,MISC
Premio ESPO,1,MISC
Los océanos,1,MISC
Nuestra estrategia,1,MISC
El mar es nuestro hábitat natural,1,MISC
El proyecto “Análisis,1,MISC
“El Corredor del Mediterráneo”. Mediante,1,MISC
Las obras de remodelación del entorno,1,MISC
Senda de Cala Cortina,1,MISC
Variante,1,MISC
Una conexión también,1,MISC
Las obras licitadas consisten,1,MISC
UTE Ferrocarril,1,MISC
Presidente de Puertos del Estado,1,MISC
El turismo interno,1,MISC
A día de hoy,1,MISC
El presidente de AVE,1,MISC
Todos estos proyectos se enmarcan en el convenio,1,MISC
El convenio también,1,MISC
Un proyecto disponible,1,MISC
VR,1,MISC
La startup especializada,1,MISC
Suroeste de Escombreras”,1,MISC
Fondo de Compensación Interportuario,1,MISC
El resultado de explotación,1,MISC
Esta cifra,1,MISC
La evolución positiva,1,MISC
Región”.  Evolución,1,MISC
“buena,1,MISC
El consejero de Fomento,1,MISC
Objetivo 14,1,MISC
Los impactos de este problema,1,MISC
Estas pequeñas partículas derivan del plástico,1,MISC
Derivado de esta situación,1,MISC
Estos factores provocan que los plásticos,1,MISC
El principal problema de la basura marina,1,MISC
Año Europeo del Patrimonio Cultural,1,MISC
A la hora,1,MISC
Ziziphus lotus,1,MISC
Se realizará un análisis de riesgos ambientales,1,MISC
UPCT Ángel Faz Cano,1,MISC
El proyecto Diagnóstico,1,MISC
IVER2_Ecomapper,1,MISC
La monitorización de ruido submarino,1,MISC
pasado’,1,MISC
Todo ello recreado con una calidad hiperrealista gracias al expertise,1,MISC
La aplicación móvil,1,MISC
Google Play,1,MISC
Apple Store,1,MISC
Con esta actuación,1,MISC
El material escolar se donará,1,MISC
La votación de este año,1,MISC
La amplia experiencia de los conferencistas,1,MISC
La obra,1,MISC
Planeación y Desarrollo de Negocios del Canal de Panamá,1,MISC
El resto del material irá a un hospital,1,MISC
Los materiales se pueden depositar,1,MISC
Los impulsores,1,MISC
Dentro de este objetivo,1,MISC
Parrot Blue Grass,1,MISC
El convenio,1,MISC
La colaboración entre las dos instituciones,1,MISC
Los resultados obtenidos,1,MISC
ResIpy,1,MISC
El propósito central,1,MISC
Shallow Geohazards and Earth Observation´,1,MISC
Programa doctoral,1,MISC
Intermodal Tank Transport Inc,1,MISC
La directora general,1,MISC
El espacio de la Región,1,MISC
La delegación regional,1,MISC
"El consejero de Turismo, Cultura y Medio Ambiente",1,MISC
Vías Verdes de la Región,1,MISC
El stand regional destaca asimismo,1,MISC
Américas,1,MISC
S+P Global Platss,1,MISC
Manzanillo Internacional Terminal Panamá,1,MISC
‘Cruise Critic Cruisers’ Choice Destination,1,MISC
La estrategia implica impulsar,1,MISC
Lugar estratégico  	   ,1,MISC
export’,1,MISC
Premio Compromiso Social,1,MISC
WORK CAFÉ,1,MISC
El martes 28 de noviembre,1,MISC
El seminario está,1,MISC
Las inscripciones para acudir a este seminario gratuito están abiertas,1,MISC
El seminario surge con la idea,1,MISC
Además de un premio económico,1,MISC
the?monitoring of elderly,1,MISC
En la categoría,1,MISC
INspire,1,MISC
INnovate,1,MISC
Ya tenemos muchas opciones,1,MISC
Regemat 3D,1,MISC
Biomedicina José,1,MISC
El miércoles 29 habrá,1,MISC
Estudio Aladino,1,MISC
Fui,1,MISC
Pero él sí tituló,1,MISC
Las religiosas,1,MISC
nacional’,1,MISC
El grupo ha sido premiado,1,MISC
El plazo para presentar,1,MISC
El alumnado que participa en el proyecto será,1,MISC
La formación incluirá también,1,MISC
Los menores,1,MISC
“El objetivo,1,MISC
El proyecto ‘Se,1,MISC
Congreso de Ingeniería Biomédica CASEIB 2023,1,MISC
Su título está expedido,1,MISC
El jueves se celebra una comida de hermandad entre estudiantes,1,MISC
Este lunes el alumnado realiza una comida,1,MISC
Lázaro Giménez Cáceres,1,MISC
Los bloques temáticos han analizado,1,MISC
La gestión del agua,1,MISC
La muestra se ha recogido,1,MISC
Trabajo,1,MISC
Aspectos estos,1,MISC
Los resultados de la consulta,1,MISC
La mayoría de los encuestados considera,1,MISC
Trabajo Fin de Grado ‘Análisis,1,MISC
Su producto insignia,1,MISC
Concluirá,1,MISC
Building Information Modeling,1,MISC
the energy efficiency of European,1,MISC
A digital way towards,1,MISC
La incorporación de la tecnología 5G,1,MISC
Utilizando la 5G,1,MISC
La universidad alemana,1,MISC
Estos recursos están disponibles en la web del proyecto,1,MISC
Erasmus+ BIMVET3,1,MISC
Ayuntamientos de Ceutí,1,MISC
GIS,1,MISC
Entre los recursos educativos,1,MISC
La tramitación,1,MISC
Clima,1,MISC
‘Matemáticas recreativas,1,MISC
La Cátedra FMC-UPCT ‘Agricultural Sciences’,1,MISC
La optimización de la huella hídrica,1,MISC
CARTAGO!!!,1,MISC
Plan de Movilidad Urbana Sostenible,1,MISC
Energía Sostenible,1,MISC
Ha hecho referencia,1,MISC
El presidente de Consumur,1,MISC
Usuarios en Red,1,MISC
Asociación de Consumidores,1,MISC
La charla tendrá,1,MISC
La herramienta ,1,MISC
Los Premios Discapnet,1,MISC
Premios Discapnet,1,MISC
La segunda jornada de este encuentro,1,MISC
El programa técnico contempla diferentes,1,MISC
‘durar’,1,MISC
El producto ha conseguido alargar la conservación de frutas y hortalizas,1,MISC
El novedoso sistema,1,MISC
Frío,1,MISC
Investigadores de Ingeniería,1,MISC
‘Jugando con las matemáticas,1,MISC
La charla también,1,MISC
CASEIB 2023,1,MISC
titular”,1,MISC
Del mismo modo,1,MISC
El segundo lo llevaron a cabo estudiantes,1,MISC
‘Fabricación de una antena,1,MISC
Análisis electrónico de la Teoría del Caos’,1,MISC
‘Las coincidencias,1,MISC
terremoto’,1,MISC
Aula de Cultura de la Fundación Cajamurcia,1,MISC
Segundos,1,MISC
Primeros Premios,1,MISC
ACCRM,1,MISC
Al acto de entrega han estado,1,MISC
Tiene siete hijos,1,MISC
Conferencia de Rectores y Rectoras de las Universidades Españolas,1,MISC
La institución universitaria,1,MISC
Entre las empresas invitadas a la charla,1,MISC
Unidad de Neonatología del hospital Santa Lucía,1,MISC
El profesor Óscar de Francisco,1,MISC
Otros investigadores de la UPCT,1,MISC
Un grupo de investigadores,1,MISC
Especialmente presentes en el,1,MISC
Nanotecnología de la Politécnica de Riga,1,MISC
El Congreso Anual de la Sociedad Española de Ingeniería Biomédica,1,MISC
Día  Internacional de la Eliminación de la Violencia,1,MISC
Health,1,MISC
Entre los ponentes también,1,MISC
Inbentus,1,MISC
La versatilidad de estos avatares,1,MISC
Esta solución,1,MISC
queer,1,MISC
Sostenibilidad y Acción Climática,1,MISC
La campaña de hemodonación,1,MISC
Galactyco,1,MISC
En la mesa redonda,1,MISC
María Santa Marco,1,MISC
El seminario finaliza,1,MISC
El Hub Carthago,1,MISC
Gota a Gota,1,MISC
Para ser suscriptor,1,MISC
A final,1,MISC
Santander X: https://bit.ly/mof23demoday,1,MISC
Las personas,1,MISC
El evento culminará,1,MISC
MurciaBan,1,MISC
DemoDay,1,MISC
Durante el,1,MISC
El amplio abanico de campos de actuación de las startups participantes,1,MISC
La innovación global,1,MISC
La edición de este año culmina,1,MISC
El acto de graduación,1,MISC
El primer premio al mejor Trabajo Fin de Grado,1,MISC
Dirección General de Universidades,1,MISC
Ley de Navegación Aérea,1,MISC
Los aficionados a la hidroaviación,1,MISC
I Seminario,1,MISC
Durante esta semana,1,MISC
La graduación,1,MISC
Este galardón está,1,MISC
Lo realizó en el Centro Tecnológico Naval,1,MISC
El segundo premio a TFG,1,MISC
TFG María Teresa Egea Valera,1,MISC
Por la,1,MISC
En el caso de la,1,MISC
Los tutores académicos,1,MISC
El segundo premio para TFM,1,MISC
Su tutor allí,1,MISC
Frumecar,1,MISC
El primer premio en la categoría de Trabajos Finales de Máster,1,MISC
Lo realizó en la compañía,1,MISC
"Por eso, este mes",1,MISC
De la IA,1,MISC
El miércoles,1,MISC
El martes,1,MISC
La reclutadora de personal,1,MISC
Durante la sesión,1,MISC
Siguiendo el invaluable ejemplo de las campeonas mundiales,1,MISC
Un año más sigue siendo necesario denunciar que la violencia de género,1,MISC
Un claro ejemplo de ello,1,MISC
Su influencia en la formación de opiniones y la propagación,1,MISC
Las universidades,1,MISC
Academia”,1,MISC
La prevalencia de las violencias,1,MISC
Red de Unidades de Igualdad de Género,1,MISC
La charla se realiza en el marco del II,1,MISC
GPT-4,1,MISC
Declaración de Barcelona,1,MISC
Inteligencia Artificial del Máster Industria,1,MISC
Microsoft Teams,1,MISC
El evento será,1,MISC
El director de la cátedra,1,MISC
Un ejemplo de ellas,1,MISC
La dimensión social,1,MISC
Erasmus+ BlueDivet,1,MISC
LIFE PortSound,1,MISC
Plan Complementario,1,MISC
Programa THINKINAZUL,1,MISC
Proceso de Asociación Euromediterránea,1,MISC
Geometrics.,1,MISC
El premio homenajea,1,MISC
Premio Domingo Jiménez Beltrán,1,MISC
Se trata del mayor centro,1,MISC
El profesor Salvador García-Ayllón Veintimilla,1,MISC
La investigación realizada desarrolla indicadores,1,MISC
Humanidad,1,MISC
La conferencia de González Jiménez,1,MISC
Nadie quiere una mina en la puerta de su casa,1,MISC
María del Carmen Martínez,1,MISC
Los también profesores,1,MISC
La asistencia al evento,1,MISC
El robot ya está,1,MISC
El nombre completo del proyecto Life Triplet,1,MISC
La última jornada de la campaña,1,MISC
Los equipos del Centro de Hemodonación,1,MISC
El acuerdo también posibilita,1,MISC
IRPF,1,MISC
La Fundación Renovables,1,MISC
Sostenibilidad en Regiones Mediterráneas,1,MISC
No podemos olvidar,1,MISC
Hasta la playa sólo llega,1,MISC
El mes con más basura recogida,1,MISC
Consejera de Cultura y Portavocía de la Región de Murcia,1,MISC
Pregón de Exaltación,1,MISC
Estas declaraciones las,1,MISC
